,County,Total_All_Schools_df0,TXST_df0,UT Austin_df0,Texas A&M_df0,Texas Tech_df0,Stephen F. Austin_df0,UTSA_df0,UNT_df0,UH_df0,Has_Data_df0,Dominant_School_df0,Dominant_Enrollment_df0,Dominant_Share_df0,TXST_Market_Share_df0,College_Ready_Rate_df0,TSI_Ready_Rate_df0,Participation_Rate_df0,High_Academic_Performance_df0,Low_TXST_Presence_df0,Large_Market_df0,High_Participation_df0,Prime_Target_df0,Academic_Score_df0,Market_Score_df0,TXST_Gap_Score_df0,Participation_Score_df0,Strategic_Opportunity_Score_df0,Opportunity_Tier_df0,TXST_df1,UT Austin_df1,Texas A&M_df1,Texas Tech_df1,Stephen F. Austin_df1,UTSA_df1,UNT_df1,UH_df1,Total_df1,TXST_Share_df1,Total_All_Schools_df2,TXST_df2,UT Austin_df2,Texas A&M_df2,Texas Tech_df2,Stephen F. Austin_df2,UTSA_df2,UNT_df2,UH_df2,Has_Data_df2,Dominant_School_df2,Dominant_Enrollment_df2,Dominant_Share_df2,TXST_Market_Share_df2,Total_All_Schools_df3,TXST_df3,UT Austin_df3,Texas A&M_df3,Texas Tech_df3,Stephen F. Austin_df3,UTSA_df3,UNT_df3,UH_df3,TXST_Market_Share_df3,Total_All_Schools_df4,TXST_df4,UT Austin_df4,Texas A&M_df4,Texas Tech_df4,Stephen F. Austin_df4,UTSA_df4,UNT_df4,UH_df4,Has_Data_df4,Dominant_School_df4,Dominant_Enrollment_df4,Dominant_Share_df4,TXST_Market_Share_df4,Is_Viable_Market_df4,Market_Size_Score_df4,Growth_Potential_df4,Breakable_Market_df4,Opportunity_Score_df4,Opportunity_Category_df4,County_Name_df5,Participation_Rate_df5,College_Ready_Rate_df5,TSI_Ready_Rate_df5,Year_df5,Participation_Level_df5,County_Name_df6,College_Ready_Rate_df6,TSI_Ready_Rate_df6,Participation_Rate_df6,Year_df6,TXST_df7,UT Austin_df7,Texas A&M_df7,Texas Tech_df7,Stephen F. Austin_df7,UTSA_df7,UNT_df7,UH_df7,Total_df7,TXST_Share_df7,Opportunity_Score_df7,Total_All_Schools_df8,TXST_df8,UT Austin_df8,Texas A&M_df8,Texas Tech_df8,Stephen F. Austin_df8,UTSA_df8,UNT_df8,UH_df8,Has_Data_df8,Dominant_School_df8,Dominant_Enrollment_df8,Dominant_Share_df8,TXST_Market_Share_df8,College_Ready_Rate_df8,TSI_Ready_Rate_df8,Participation_Rate_df8,High_Academic_Performance_df8,Low_TXST_Presence_df8,Large_Market_df8,High_Participation_df8,Prime_Target_df8,Academic_Score_df8,Market_Score_df8,TXST_Gap_Score_df8,Participation_Score_df8,Strategic_Opportunity_Score_df8,Opportunity_Tier_df8,TXST_Enrollment_df9,Total_Enrollment_df9,TXST_Market_Share_df9
100,GRIMES,687.0,0.0,10.0,86.0,0.0,0.0,0.0,0.0,0.0,True,Texas A&M,86.0,12.518195050946144,0.0,8.9,27.73333333333333,83.2,False,True,False,True,False,17.8,54.9506133102925,100.0,83.2,51.92518399308775,Tier 5: Maintain/Monitor,0.0,10.0,86.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,687.0,0.0,10.0,86.0,0.0,0.0,0.0,0.0,0.0,True,Texas A&M,86.0,12.518195050946144,0.0,687.0,0.0,10.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,0.0,10.0,86.0,0.0,0.0,0.0,0.0,0.0,True,Texas A&M,86.0,12.518195050946144,0.0,True,54.9506133102925,100.0,87.48180494905385,74.97166764495702,🎯 HIGH OPPORTUNITY,Grimes County,83.2,8.9,27.73333333333333,2024.0,High (75-90%),Grimes County,8.9,27.73333333333333,83.2,2024.0,,,,,,,,,,,,687.0,0.0,10.0,86.0,0.0,0.0,0.0,0.0,0.0,True,Texas A&M,86.0,12.518195050946144,0.0,8.9,27.73333333333333,83.2,False,True,False,True,False,17.8,54.9506133102925,100.0,83.2,51.92518399308775,Tier 5: Maintain/Monitor,,,
101,GUADALUPE,2604.0,393.0,60.0,142.0,81.0,5.0,247.0,20.0,28.0,True,TXST,393.0,15.092165898617512,15.092165898617512,13.525,34.225,66.075,False,False,True,False,False,27.05,66.1479751800536,84.90783410138249,66.075,54.25345937429258,Tier 5: Maintain/Monitor,393.0,60.0,142.0,81.0,5.0,247.0,20.0,28.0,976.0,40.26639344262295,2604.0,393.0,60.0,142.0,81.0,5.0,247.0,20.0,28.0,True,TXST,393.0,15.092165898617512,15.092165898617512,2604.0,393.0,60.0,142.0,81.0,5.0,247.0,20.0,28.0,15.092165898617512,2604.0,393.0,60.0,142.0,81.0,5.0,247.0,20.0,28.0,True,TXST,393.0,15.092165898617512,15.092165898617512,True,66.1479751800536,11.22,84.90783410138249,0.0,⭐ TXST Territory,Guadalupe County,66.075,13.525,34.225,2024.0,Moderate (60-75%),Guadalupe County,13.525,34.225,66.075,2024.0,,,,,,,,,,,,2604.0,393.0,60.0,142.0,81.0,5.0,247.0,20.0,28.0,True,TXST,393.0,15.092165898617512,15.092165898617512,13.525,34.225,66.075,False,False,True,False,False,27.05,66.1479751800536,84.90783410138249,66.075,54.25345937429258,Tier 5: Maintain/Monitor,393.0,2604.0,15.092165898617512
102,GUADALUPE COU,2508.0,383.0,80.0,161.0,83.0,0.0,204.0,18.0,11.0,True,TXST,383.0,15.271132376395537,15.271132376395537,,,,False,False,True,False,False,0.0,65.83218474210551,84.72886762360446,0.0,36.69542894735254,No Academic Data,383.0,80.0,161.0,83.0,0.0,204.0,18.0,11.0,940.0,40.74468085106383,2508.0,383.0,80.0,161.0,83.0,0.0,204.0,18.0,11.0,True,TXST,383.0,15.271132376395537,15.271132376395537,2508.0,383.0,80.0,161.0,83.0,0.0,204.0,18.0,11.0,15.271132376395537,2508.0,383.0,80.0,161.0,83.0,0.0,204.0,18.0,11.0,True,TXST,383.0,15.271132376395537,15.271132376395537,True,65.83218474210551,10.17,84.72886762360446,0.0,⭐ TXST Territory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.0,2508.0,15.271132376395537
103,HALE,1146.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,True,Texas Tech,161.0,14.048865619546246,0.0,7.3,11.525,77.06,False,True,False,True,False,14.6,59.2492145830542,100.0,77.06,51.320764374916266,Tier 5: Maintain/Monitor,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,161.0,0.0,1146.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,True,Texas Tech,161.0,14.048865619546246,0.0,1146.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,1146.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,True,Texas Tech,161.0,14.048865619546246,0.0,True,59.2492145830542,100.0,85.95113438045375,76.81483416761785,🔥 TOP PRIORITY,Hale County,77.06,7.3,11.525,2024.0,High (75-90%),Hale County,7.3,11.525,77.06,2024.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,161.0,0.0,16100.0,1146.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,True,Texas Tech,161.0,14.048865619546246,0.0,7.3,11.525,77.06,False,True,False,True,False,14.6,59.2492145830542,100.0,77.06,51.320764374916266,Tier 5: Maintain/Monitor,,,
104,HALL,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,33.3,22.9,47.45,True,True,False,False,False,66.6,35.3623975227635,100.0,47.45,61.993719256829046,Tier 2: Strong Opportunity,,,,,,,,,,,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,False,35.3623975227635,100.0,100.0,0.0,⚫ Small Market,Hall County,47.45,33.3,22.9,2024.0,Low (40-60%),Hall County,33.3,22.9,47.45,2024.0,,,,,,,,,,,,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,33.3,22.9,47.45,True,True,False,False,False,66.6,35.3623975227635,100.0,47.45,61.993719256829046,Tier 2: Strong Opportunity,,,
105,HAMILTON,263.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,Texas Tech,5.0,1.9011406844106464,0.0,25.4,32.7,61.35,True,True,False,False,False,50.8,46.89496869350637,100.0,61.35,60.52349060805191,Tier 2: Strong Opportunity,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,263.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,Texas Tech,5.0,1.9011406844106464,0.0,263.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,Texas Tech,5.0,1.9011406844106464,0.0,False,46.89496869350637,100.0,98.09885931558937,0.0,⚫ Small Market,Hamilton County,61.35,25.4,32.7,2024.0,Moderate (60-75%),Hamilton County,25.4,32.7,61.35,2024.0,,,,,,,,,,,,263.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,Texas Tech,5.0,1.9011406844106464,0.0,25.4,32.7,61.35,True,True,False,False,False,50.8,46.89496869350637,100.0,61.35,60.52349060805191,Tier 2: Strong Opportunity,,,
106,HANSFORD,296.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,True,Texas Tech,33.0,11.14864864864865,0.0,22.0,29.0,68.46666666666667,False,True,False,False,False,44.0,47.88555014745393,100.0,68.46666666666667,58.81233171090284,Tier 5: Maintain/Monitor,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,296.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,True,Texas Tech,33.0,11.14864864864865,0.0,296.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,True,Texas Tech,33.0,11.14864864864865,0.0,False,47.88555014745393,100.0,88.85135135135135,0.0,⚫ Small Market,Hansford County,68.46666666666667,22.0,29.0,2024.0,Moderate (60-75%),Hansford County,22.0,29.0,68.46666666666667,2024.0,,,,,,,,,,,,296.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,True,Texas Tech,33.0,11.14864864864865,0.0,22.0,29.0,68.46666666666667,False,True,False,False,False,44.0,47.88555014745393,100.0,68.46666666666667,58.81233171090284,Tier 5: Maintain/Monitor,,,
107,HARDEMAN,95.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,Texas Tech,5.0,5.263157894736842,0.0,20.0,20.0,29.8,False,True,False,False,False,40.0,38.38718065492535,100.0,29.8,50.4961541964776,Tier 5: Maintain/Monitor,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,95.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,Texas Tech,5.0,5.263157894736842,0.0,95.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,Texas Tech,5.0,5.263157894736842,0.0,False,38.38718065492535,100.0,94.73684210526316,0.0,⚫ Small Market,Hardeman County,29.8,20.0,20.0,2024.0,Very Low (<40%),Hardeman County,20.0,20.0,29.8,2024.0,,,,,,,,,,,,95.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True,Texas Tech,5.0,5.263157894736842,0.0,20.0,20.0,29.8,False,True,False,False,False,40.0,38.38718065492535,100.0,29.8,50.4961541964776,Tier 5: Maintain/Monitor,,,
108,HARDIN,1978.0,67.0,5.0,88.0,8.0,38.0,0.0,0.0,10.0,True,Texas A&M,88.0,4.448938321536906,3.387259858442872,18.04,27.9,58.620000000000005,False,True,False,False,False,36.08,63.83650133858543,96.61274014155713,58.620000000000005,58.76749842988706,Tier 5: Maintain/Monitor,67.0,5.0,88.0,8.0,38.0,0.0,0.0,10.0,216.0,31.01851851851852,1978.0,67.0,5.0,88.0,8.0,38.0,0.0,0.0,10.0,True,Texas A&M,88.0,4.448938321536906,3.387259858442872,1978.0,67.0,5.0,88.0,8.0,38.0,0.0,0.0,10.0,3.387259858442872,1978.0,67.0,5.0,88.0,8.0,38.0,0.0,0.0,10.0,True,Texas A&M,88.0,4.448938321536906,3.387259858442872,True,63.83650133858543,80.07,95.5510616784631,75.04946300498533,🔥 TOP PRIORITY,Hardin County,58.620000000000005,18.04,27.9,2024.0,Low (40-60%),Hardin County,18.04,27.9,58.620000000000005,2024.0,,,,,,,,,,,,1978.0,67.0,5.0,88.0,8.0,38.0,0.0,0.0,10.0,True,Texas A&M,88.0,4.448938321536906,3.387259858442872,18.04,27.9,58.620000000000005,False,True,False,False,False,36.08,63.83650133858543,96.61274014155713,58.620000000000005,58.76749842988706,Tier 5: Maintain/Monitor,67.0,1978.0,3.387259858442872
109,HARRIS,145843.0,5386.0,6616.0,7908.0,2462.0,1572.0,2641.0,1081.0,13131.0,True,UH,13131.0,9.003517481126966,3.69301234889573,14.39375,26.821875,82.34848484848484,False,True,True,True,False,28.7875,100.0,96.30698765110428,82.34848484848484,69.01124601506933,Tier 4: Volume Play,5386.0,6616.0,7908.0,2462.0,1572.0,2641.0,1081.0,13131.0,40797.0,13.201951123857148,145843.0,5386.0,6616.0,7908.0,2462.0,1572.0,2641.0,1081.0,13131.0,True,UH,13131.0,9.003517481126966,3.69301234889573,145843.0,5386.0,6616.0,7908.0,2462.0,1572.0,2641.0,1081.0,13131.0,3.69301234889573,145843.0,5386.0,6616.0,7908.0,2462.0,1572.0,2641.0,1081.0,13131.0,True,UH,13131.0,9.003517481126966,3.69301234889573,True,100.0,78.28,90.99648251887304,91.6832965037746,🔥 TOP PRIORITY,Harris County,82.34848484848484,14.39375,26.821875,2024.0,High (75-90%),Harris County,14.39375,26.821875,82.34848484848484,2024.0,5386.0,6616.0,7908.0,2462.0,1572.0,2641.0,1081.0,13131.0,40797.0,13.201951123857148,3541100.0,145843.0,5386.0,6616.0,7908.0,2462.0,1572.0,2641.0,1081.0,13131.0,True,UH,13131.0,9.003517481126966,3.69301234889573,14.39375,26.821875,82.34848484848484,False,True,True,True,False,28.7875,100.0,96.30698765110428,82.34848484848484,69.01124601506933,Tier 4: Volume Play,5386.0,145843.0,3.69301234889573
110,HARRISON,3480.0,29.0,42.0,83.0,24.0,122.0,0.0,60.0,17.0,True,Stephen F. Austin,122.0,3.505747126436782,0.8333333333333334,18.24,24.96,59.1,False,True,True,False,False,36.48,68.585988588261,99.16666666666669,59.1,60.91112990981164,Tier 4: Volume Play,29.0,42.0,83.0,24.0,122.0,0.0,60.0,17.0,377.0,7.6923076923076925,3480.0,29.0,42.0,83.0,24.0,122.0,0.0,60.0,17.0,True,Stephen F. Austin,122.0,3.505747126436782,0.8333333333333334,3480.0,29.0,42.0,83.0,24.0,122.0,0.0,60.0,17.0,0.8333333333333334,3480.0,29.0,42.0,83.0,24.0,122.0,0.0,60.0,17.0,True,Stephen F. Austin,122.0,3.505747126436782,0.8333333333333334,True,68.585988588261,95.1,96.4942528735632,82.12184486884314,🔥 TOP PRIORITY,Harrison County,59.1,18.24,24.96,2024.0,Low (40-60%),Harrison County,18.24,24.96,59.1,2024.0,29.0,42.0,83.0,24.0,122.0,0.0,60.0,17.0,377.0,7.6923076923076925,34800.0,3480.0,29.0,42.0,83.0,24.0,122.0,0.0,60.0,17.0,True,Stephen F. Austin,122.0,3.505747126436782,0.8333333333333334,18.24,24.96,59.1,False,True,True,False,False,36.48,68.585988588261,99.16666666666669,59.1,60.91112990981164,Tier 4: Volume Play,29.0,3480.0,0.8333333333333334
111,HARTLEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hartley County,65.65,22.5,32.5,2024.0,Moderate (60-75%),Hartley County,22.5,32.5,65.65,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,HASKELL,134.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,True,Texas Tech,27.0,20.149253731343283,0.0,16.05,17.95,93.76666666666668,False,True,False,True,False,32.1,41.2544488682863,100.0,93.76666666666668,54.59300132715256,Tier 5: Maintain/Monitor,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,27.0,0.0,134.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,True,Texas Tech,27.0,20.149253731343283,0.0,134.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,True,Texas Tech,27.0,20.149253731343283,0.0,False,41.2544488682863,100.0,79.85074626865672,0.0,⚫ Small Market,Haskell County,93.76666666666668,16.05,17.95,2024.0,Very High (90-100%),Haskell County,16.05,17.95,93.76666666666668,2024.0,,,,,,,,,,,,134.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,True,Texas Tech,27.0,20.149253731343283,0.0,16.05,17.95,93.76666666666668,False,True,False,True,False,32.1,41.2544488682863,100.0,93.76666666666668,54.59300132715256,Tier 5: Maintain/Monitor,,,
113,HAYS,6278.0,1466.0,396.0,426.0,254.0,5.0,258.0,93.0,10.0,True,TXST,1466.0,23.351385791653392,23.351385791653392,34.2,45.72,68.03999999999999,True,False,True,False,False,68.4,73.54710377208626,76.6486142083466,68.03999999999999,71.55785397329521,Tier 3: High Performers (TXST Present),1466.0,396.0,426.0,254.0,5.0,258.0,93.0,10.0,2908.0,50.41265474552957,6278.0,1466.0,396.0,426.0,254.0,5.0,258.0,93.0,10.0,True,TXST,1466.0,23.351385791653392,23.351385791653392,6278.0,1466.0,396.0,426.0,254.0,5.0,258.0,93.0,10.0,23.351385791653392,6278.0,1466.0,396.0,426.0,254.0,5.0,258.0,93.0,10.0,True,TXST,1466.0,23.351385791653392,23.351385791653392,True,73.54710377208626,0.0,76.6486142083466,0.0,⭐ TXST Territory,Hays County,68.03999999999999,34.2,45.72,2024.0,Moderate (60-75%),Hays County,34.2,45.72,68.03999999999999,2024.0,,,,,,,,,,,,6278.0,1466.0,396.0,426.0,254.0,5.0,258.0,93.0,10.0,True,TXST,1466.0,23.351385791653392,23.351385791653392,34.2,45.72,68.03999999999999,True,False,True,False,False,68.4,73.54710377208626,76.6486142083466,68.03999999999999,71.55785397329521,Tier 3: High Performers (TXST Present),1466.0,6278.0,23.351385791653392
114,HEMPHILL,186.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,True,Texas Tech,32.0,17.20430107526882,0.0,35.6,47.9,100.0,True,True,False,True,False,71.2,43.99478371875844,100.0,100.0,71.67843511562754,Tier 2: Strong Opportunity,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,186.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,True,Texas Tech,32.0,17.20430107526882,0.0,186.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,True,Texas Tech,32.0,17.20430107526882,0.0,False,43.99478371875844,100.0,82.79569892473118,0.0,⚫ Small Market,Hemphill County,100.0,35.6,47.9,2024.0,Very High (90-100%),Hemphill County,35.6,47.9,100.0,2024.0,,,,,,,,,,,,186.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,True,Texas Tech,32.0,17.20430107526882,0.0,35.6,47.9,100.0,True,True,False,True,False,71.2,43.99478371875844,100.0,100.0,71.67843511562754,Tier 2: Strong Opportunity,,,
115,HENDERSON,860.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,True,Texas A&M,10.0,1.162790697674419,0.0,8.620000000000001,15.8,64.02857142857142,False,True,False,False,False,17.240000000000002,56.83707371612636,100.0,64.02857142857142,50.349979257695054,Tier 5: Maintain/Monitor,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,860.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,True,Texas A&M,10.0,1.162790697674419,0.0,860.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,True,Texas A&M,10.0,1.162790697674419,0.0,True,56.83707371612636,100.0,98.83720930232558,78.18597871852829,🔥 TOP PRIORITY,Henderson County,64.02857142857142,8.620000000000001,15.8,2024.0,Moderate (60-75%),Henderson County,8.620000000000001,15.8,64.02857142857142,2024.0,,,,,,,,,,,,860.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,True,Texas A&M,10.0,1.162790697674419,0.0,8.620000000000001,15.8,64.02857142857142,False,True,False,False,False,17.240000000000002,56.83707371612636,100.0,64.02857142857142,50.349979257695054,Tier 5: Maintain/Monitor,,,
116,HENDERSON COU,749.0,19.0,0.0,12.0,5.0,6.0,0.0,7.0,0.0,True,TXST,19.0,2.53671562082777,2.53671562082777,,,,False,True,False,False,False,0.0,55.67628398791986,97.46328437917224,0.0,36.1955420722104,No Academic Data,19.0,0.0,12.0,5.0,6.0,0.0,7.0,0.0,49.0,38.775510204081634,749.0,19.0,0.0,12.0,5.0,6.0,0.0,7.0,0.0,True,TXST,19.0,2.53671562082777,2.53671562082777,749.0,19.0,0.0,12.0,5.0,6.0,0.0,7.0,0.0,2.53671562082777,749.0,19.0,0.0,12.0,5.0,6.0,0.0,7.0,0.0,True,TXST,19.0,2.53671562082777,2.53671562082777,True,55.67628398791986,85.08,97.46328437917224,0.0,⭐ TXST Territory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,749.0,2.53671562082777
117,HIDALGO,46824.0,928.0,1288.0,1602.0,140.0,5.0,1515.0,43.0,123.0,True,Texas A&M,1602.0,3.421322398769862,1.9818896292499573,7.44375,11.411764705882351,76.57777777777778,False,True,True,True,False,14.887499999999998,90.4449762119076,98.01811037075004,76.57777777777778,60.34989271550007,Tier 4: Volume Play,928.0,1288.0,1602.0,140.0,5.0,1515.0,43.0,123.0,5644.0,16.44223954642098,46824.0,928.0,1288.0,1602.0,140.0,5.0,1515.0,43.0,123.0,True,Texas A&M,1602.0,3.421322398769862,1.9818896292499573,46824.0,928.0,1288.0,1602.0,140.0,5.0,1515.0,43.0,123.0,1.9818896292499573,46824.0,928.0,1288.0,1602.0,140.0,5.0,1515.0,43.0,123.0,True,Texas A&M,1602.0,3.421322398769862,1.9818896292499573,True,90.4449762119076,88.34,96.57867760123014,91.04022362619985,🔥 TOP PRIORITY,Hidalgo County,76.57777777777778,7.44375,11.411764705882351,2024.0,High (75-90%),Hidalgo County,7.44375,11.411764705882351,76.57777777777778,2024.0,,,,,,,,,,,,46824.0,928.0,1288.0,1602.0,140.0,5.0,1515.0,43.0,123.0,True,Texas A&M,1602.0,3.421322398769862,1.9818896292499573,7.44375,11.411764705882351,76.57777777777778,False,True,True,True,False,14.887499999999998,90.4449762119076,98.01811037075004,76.57777777777778,60.34989271550007,Tier 4: Volume Play,928.0,46824.0,1.9818896292499573
118,HILL,977.0,6.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,True,Texas A&M,10.0,1.023541453428864,0.6141248720573182,15.73,27.34,59.05,False,True,False,False,False,31.46,57.90866351934941,99.38587512794268,59.05,55.73877408139336,Tier 5: Maintain/Monitor,6.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,21.0,28.57142857142857,977.0,6.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,True,Texas A&M,10.0,1.023541453428864,0.6141248720573182,977.0,6.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.6141248720573182,977.0,6.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,True,Texas A&M,10.0,1.023541453428864,0.6141248720573182,True,57.90866351934941,96.39,98.97645854657114,77.66662346898893,🔥 TOP PRIORITY,Hill County,59.05,15.73,27.34,2024.0,Low (40-60%),Hill County,15.73,27.34,59.05,2024.0,,,,,,,,,,,,977.0,6.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,True,Texas A&M,10.0,1.023541453428864,0.6141248720573182,15.73,27.34,59.05,False,True,False,False,False,31.46,57.90866351934941,99.38587512794268,59.05,55.73877408139336,Tier 5: Maintain/Monitor,6.0,977.0,0.6141248720573182
119,HOCKLEY,905.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,True,Texas Tech,48.0,5.303867403314917,0.0,21.75,33.82,80.36,False,True,False,True,False,43.5,57.26553079718113,100.0,80.36,62.61565923915434,Tier 5: Maintain/Monitor,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,48.0,0.0,905.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,True,Texas Tech,48.0,5.303867403314917,0.0,905.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,905.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,True,Texas Tech,48.0,5.303867403314917,0.0,True,57.26553079718113,100.0,94.69613259668508,77.57199191792759,🔥 TOP PRIORITY,Hockley County,80.36,21.75,33.82,2024.0,High (75-90%),Hockley County,21.75,33.82,80.36,2024.0,,,,,,,,,,,,905.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,True,Texas Tech,48.0,5.303867403314917,0.0,21.75,33.82,80.36,False,True,False,True,False,43.5,57.26553079718113,100.0,80.36,62.61565923915434,Tier 5: Maintain/Monitor,,,
120,HOOD,1392.0,48.0,13.0,76.0,97.0,0.0,0.0,35.0,0.0,True,Texas Tech,97.0,6.968390804597702,3.4482758620689653,19.0,41.86666666666667,38.0,False,True,False,False,False,38.0,60.88340357508072,96.55172413793105,38.0,56.57536590011042,Tier 5: Maintain/Monitor,48.0,13.0,76.0,97.0,0.0,0.0,35.0,0.0,269.0,17.843866171003718,1392.0,48.0,13.0,76.0,97.0,0.0,0.0,35.0,0.0,True,Texas Tech,97.0,6.968390804597702,3.4482758620689653,1392.0,48.0,13.0,76.0,97.0,0.0,0.0,35.0,0.0,3.4482758620689653,1392.0,48.0,13.0,76.0,97.0,0.0,0.0,35.0,0.0,True,Texas Tech,97.0,6.968390804597702,3.4482758620689653,True,60.88340357508072,79.72,93.0316091954023,72.96402362662083,🎯 HIGH OPPORTUNITY,Hood County,38.0,19.0,41.86666666666667,2024.0,Very Low (<40%),Hood County,19.0,41.86666666666667,38.0,2024.0,,,,,,,,,,,,1392.0,48.0,13.0,76.0,97.0,0.0,0.0,35.0,0.0,True,Texas Tech,97.0,6.968390804597702,3.4482758620689653,19.0,41.86666666666667,38.0,False,True,False,False,False,38.0,60.88340357508072,96.55172413793105,38.0,56.57536590011042,Tier 5: Maintain/Monitor,48.0,1392.0,3.4482758620689653
